P-3_normalized_wavelength_nm,P-3_normalized_abs_au,D-3_310nm_normalized_wavelength_nm,D-3_310nm_normalized_abs_au,P-3_plus_2M_HCl_normalized_wavelength_nm,P-3_plus_2M_HCl_normalized_abs_au,P-3_sat_NaHCO3_normalized_wavelength_nm,P-3_sat_NaHCO3_normalized_abs_au,D-3_310nm_repeat_normalized_wavelength_nm,D-3_310nm_repeat_normalized_abs_au,P-3_plus_2M_HCl_repeat_normalized_wavelength_nm,P-3_plus_2M_HCl_repeat_normalized_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-3_310nm_raw_wavelength_nm,D-3_310nm_raw_abs_au,P-3_plus_2M_HCl_raw_wavelength_nm,P-3_plus_2M_HCl_raw_abs_au,P-3_sat_NaHCO3_raw_wavelength_nm,P-3_sat_NaHCO3_raw_abs_au,D-3_310nm_repeat_raw_wavelength_nm,D-3_310nm_repeat_raw_abs_au,P-3_plus_2M_HCl_repeat_raw_wavelength_nm,P-3_plus_2M_HCl_repeat_raw_abs_au
329.01688,0.01873,329.01688,0.01386,329.01688,0.11237,329.01688,0.05956,329.01688,0.05774,329.01688,0.10553,329.01688,0.00315,329.01688,0.00233,329.01688,0.01893,329.01688,0.01003,329.01688,0.00972,329.01688,0.01777
328.50916,0.0198,328.50916,0.0155,328.50916,0.12665,328.50916,0.06302,328.50916,0.06062,328.50916,0.11863,328.50916,0.00334,328.50916,0.00261,328.50916,0.02133,328.50916,0.01061,328.50916,0.01021,328.50916,0.01998
328.00146,0.02259,328.00146,0.01689,328.00146,0.14201,328.00146,0.06338,328.00146,0.05921,328.00146,0.13011,328.00146,0.0038,328.00146,0.00284,328.00146,0.02392,328.00146,0.01067,328.00146,0.00997,328.00146,0.02191
327.49374,0.01944,327.49374,0.01443,327.49374,0.15412,327.49374,0.06362,327.49374,0.05705,327.49374,0.14086,327.49374,0.00327,327.49374,0.00243,327.49374,0.02596,327.49374,0.01072,327.49374,0.00961,327.49374,0.02372
326.98596,0.02256,326.98596,0.0174,326.98596,0.17014,326.98596,0.06536,326.98596,0.0619,326.98596,0.15911,326.98596,0.0038,326.98596,0.00293,326.98596,0.02866,326.98596,0.01101,326.98596,0.01043,326.98596,0.0268
326.51724,0.02602,326.51724,0.01481,326.51724,0.18536,326.51724,0.06615,326.51724,0.06138,326.51724,0.17456,326.51724,0.00438,326.51724,0.00249,326.51724,0.03122,326.51724,0.01114,326.51724,0.01034,326.51724,0.0294
326.00943,0.02585,326.00943,0.01954,326.00943,0.20515,326.00943,0.06938,326.00943,0.05903,326.00943,0.19365,326.00943,0.00435,326.00943,0.00329,326.00943,0.03455,326.00943,0.01168,326.00943,0.00994,326.00943,0.03261
325.50156,0.03411,325.50156,0.01864,325.50156,0.23455,325.50156,0.07468,325.50156,0.06104,325.50156,0.21688,325.50156,0.00574,325.50156,0.00314,325.50156,0.0395,325.50156,0.01258,325.50156,0.01028,325.50156,0.03653
324.99365,0.03656,324.99365,0.01712,324.99365,0.26047,324.99365,0.07749,324.99365,0.06203,324.99365,0.24894,324.99365,0.00616,324.99365,0.00288,324.99365,0.04387,324.99365,0.01305,324.99365,0.01045,324.99365,0.04193
324.48575,0.03915,324.48575,0.01683,324.48575,0.28013,324.48575,0.08065,324.48575,0.06124,324.48575,0.26508,324.48575,0.00659,324.48575,0.00283,324.48575,0.04718,324.48575,0.01358,324.48575,0.01031,324.48575,0.04465
324.01685,0.04244,324.01685,0.01641,324.01685,0.30574,324.01685,0.08078,324.01685,0.06514,324.01685,0.2896,324.01685,0.00715,324.01685,0.00276,324.01685,0.05149,324.01685,0.0136,324.01685,0.01097,324.01685,0.04877
323.50885,0.04843,323.50885,0.01998,323.50885,0.33538,323.50885,0.08769,323.50885,0.06136,323.50885,0.3191,323.50885,0.00816,323.50885,0.00336,323.50885,0.05648,323.50885,0.01477,323.50885,0.01033,323.50885,0.05374
323.00082,0.05354,323.00082,0.02224,323.00082,0.36161,323.00082,0.09402,323.00082,0.06522,323.00082,0.34289,323.00082,0.00902,323.00082,0.00375,323.00082,0.0609,323.00082,0.01584,323.00082,0.01099,323.00082,0.05775
322.49277,0.05961,322.49277,0.02063,322.49277,0.39898,322.49277,0.09926,322.49277,0.0648,322.49277,0.37404,322.49277,0.01004,322.49277,0.00347,322.49277,0.0672,322.49277,0.01672,322.49277,0.01091,322.49277,0.063
321.98468,0.07023,321.98468,0.02144,321.98468,0.42984,321.98468,0.10997,321.98468,0.06891,321.98468,0.40951,321.98468,0.01183,321.98468,0.00361,321.98468,0.07239,321.98468,0.01852,321.98468,0.01161,321.98468,0.06897
321.51563,0.0739,321.51563,0.02261,321.51563,0.46246,321.51563,0.1159,321.51563,0.06679,321.51563,0.42981,321.51563,0.01245,321.51563,0.00381,321.51563,0.07789,321.51563,0.01952,321.51563,0.01125,321.51563,0.07239
321.00748,0.08426,321.00748,0.02549,321.00748,0.50331,321.00748,0.11872,321.00748,0.06409,321.00748,0.47556,321.00748,0.01419,321.00748,0.00429,321.00748,0.08477,321.00748,0.01999,321.00748,0.01079,321.00748,0.08009
320.49933,0.09863,320.49933,0.02689,320.49933,0.53973,320.49933,0.13411,320.49933,0.06829,320.49933,0.51771,320.49933,0.01661,320.49933,0.00453,320.49933,0.0909,320.49933,0.02259,320.49933,0.0115,320.49933,0.08719
319.99106,0.11205,319.99106,0.02628,319.99106,0.57989,319.99106,0.14617,319.99106,0.06892,319.99106,0.54686,319.99106,0.01887,319.99106,0.00443,319.99106,0.09766,319.99106,0.02462,319.99106,0.01161,319.99106,0.0921
319.48282,0.12099,319.48282,0.02524,319.48282,0.60856,319.48282,0.15462,319.48282,0.06701,319.48282,0.59274,319.48282,0.02038,319.48282,0.00425,319.48282,0.10249,319.48282,0.02604,319.48282,0.01129,319.48282,0.09983
319.01361,0.13572,319.01361,0.03004,319.01361,0.634,319.01361,0.17153,319.01361,0.07123,319.01361,0.62331,319.01361,0.02286,319.01361,0.00506,319.01361,0.10678,319.01361,0.02889,319.01361,0.012,319.01361,0.10498
318.50531,0.15831,318.50531,0.03174,318.50531,0.68492,318.50531,0.18496,318.50531,0.07226,318.50531,0.66135,318.50531,0.02666,318.50531,0.00535,318.50531,0.11535,318.50531,0.03115,318.50531,0.01217,318.50531,0.11138
317.99695,0.16942,317.99695,0.03324,317.99695,0.71383,317.99695,0.19565,317.99695,0.07175,317.99695,0.69035,317.99695,0.02853,317.99695,0.0056,317.99695,0.12022,317.99695,0.03295,317.99695,0.01208,317.99695,0.11627
317.48862,0.19105,317.48862,0.03655,317.48862,0.75382,317.48862,0.21513,317.48862,0.07564,317.48862,0.72574,317.48862,0.03218,317.48862,0.00616,317.48862,0.12696,317.48862,0.03623,317.48862,0.01274,317.48862,0.12223
317.01929,0.20375,317.01929,0.03354,317.01929,0.77372,317.01929,0.22797,317.01929,0.07293,317.01929,0.75121,317.01929,0.03432,317.01929,0.00565,317.01929,0.13031,317.01929,0.03839,317.01929,0.01228,317.01929,0.12652
316.51086,0.22922,316.51086,0.03708,316.51086,0.80924,316.51086,0.24756,316.51086,0.07638,316.51086,0.78215,316.51086,0.03861,316.51086,0.00624,316.51086,0.13629,316.51086,0.04169,316.51086,0.01286,316.51086,0.13173
316.00238,0.25686,316.00238,0.03959,316.00238,0.84516,316.00238,0.27285,316.00238,0.07705,316.00238,0.82087,316.00238,0.04326,316.00238,0.00667,316.00238,0.14234,316.00238,0.04595,316.00238,0.01298,316.00238,0.13825
315.49387,0.27878,315.49387,0.04133,315.49387,0.87273,315.49387,0.2841,315.49387,0.07625,315.49387,0.84629,315.49387,0.04695,315.49387,0.00696,315.49387,0.14699,315.49387,0.04785,315.49387,0.01284,315.49387,0.14253
314.98535,0.30061,314.98535,0.04372,314.98535,0.90066,314.98535,0.31015,314.98535,0.07647,314.98535,0.87099,314.98535,0.05063,314.98535,0.00736,314.98535,0.15169,314.98535,0.05223,314.98535,0.01288,314.98535,0.14669
314.51587,0.31603,314.51587,0.04814,314.51587,0.91812,314.51587,0.32459,314.51587,0.07971,314.51587,0.89226,314.51587,0.05322,314.51587,0.00811,314.51587,0.15463,314.51587,0.05467,314.51587,0.01343,314.51587,0.15028
314.00729,0.35045,314.00729,0.0449,314.00729,0.94877,314.00729,0.3561,314.00729,0.07794,314.00729,0.91579,314.00729,0.05902,314.00729,0.00756,314.00729,0.15979,314.00729,0.05997,314.00729,0.01313,314.00729,0.15424
313.49863,0.38227,313.49863,0.05078,313.49863,0.97522,313.49863,0.38403,313.49863,0.08103,313.49863,0.9406,313.49863,0.06438,313.49863,0.00855,313.49863,0.16425,313.49863,0.06468,313.49863,0.01365,313.49863,0.15842
312.98996,0.4118,312.98996,0.05265,312.98996,0.99271,312.98996,0.41141,312.98996,0.08471,312.98996,0.96474,312.98996,0.06936,312.98996,0.00887,312.98996,0.16719,312.98996,0.06929,312.98996,0.01427,312.98996,0.16248
312.48129,0.44207,312.48129,0.05248,312.48129,1.01295,312.48129,0.42374,312.48129,0.08379,312.48129,0.98388,312.48129,0.07445,312.48129,0.00884,312.48129,0.1706,312.48129,0.07137,312.48129,0.01411,312.48129,0.16571
312.01172,0.4599,312.01172,0.05532,312.01172,1.02551,312.01172,0.4538,312.01172,0.08391,312.01172,0.99625,312.01172,0.07746,312.01172,0.00932,312.01172,0.17272,312.01172,0.07643,312.01172,0.01413,312.01172,0.16779
311.50293,0.49192,311.50293,0.05746,311.50293,1.04391,311.50293,0.47856,311.50293,0.08805,311.50293,1.01086,311.50293,0.08285,311.50293,0.00968,311.50293,0.17581,311.50293,0.0806,311.50293,0.01483,311.50293,0.17025
310.99417,0.52535,310.99417,0.06084,310.99417,1.06018,310.99417,0.50997,310.99417,0.08732,310.99417,1.02643,310.99417,0.08848,310.99417,0.01025,310.99417,0.17855,310.99417,0.08589,310.99417,0.01471,310.99417,0.17287
310.48535,0.55135,310.48535,0.06336,310.48535,1.06997,310.48535,0.52979,310.48535,0.08644,310.48535,1.03748,310.48535,0.09286,310.48535,0.01067,310.48535,0.1802,310.48535,0.08923,310.48535,0.01456,310.48535,0.17473
310.01563,0.58568,310.01563,0.06513,310.01563,1.08436,310.01563,0.55958,310.01563,0.08749,310.01563,1.04965,310.01563,0.09864,310.01563,0.01097,310.01563,0.18263,310.01563,0.09424,310.01563,0.01474,310.01563,0.17678
309.50674,0.61161,309.50674,0.0686,309.50674,1.0948,309.50674,0.5811,309.50674,0.09055,309.50674,1.06589,309.50674,0.10301,309.50674,0.01155,309.50674,0.18439,309.50674,0.09787,309.50674,0.01525,309.50674,0.17952
308.99783,0.64114,308.99783,0.06936,308.99783,1.10438,308.99783,0.60933,308.99783,0.09039,308.99783,1.07304,308.99783,0.10798,308.99783,0.01168,308.99783,0.186,308.99783,0.10262,308.99783,0.01522,308.99783,0.18072
308.48889,0.67554,308.48889,0.07249,308.48889,1.11375,308.48889,0.63069,308.48889,0.09249,308.48889,1.08167,308.48889,0.11377,308.48889,0.01221,308.48889,0.18758,308.48889,0.10622,308.48889,0.01558,308.48889,0.18217
308.01907,0.68743,308.01907,0.07088,308.01907,1.11737,308.01907,0.64605,308.01907,0.09068,308.01907,1.0835,308.01907,0.11578,308.01907,0.01194,308.01907,0.18819,308.01907,0.10881,308.01907,0.01527,308.01907,0.18248
307.51007,0.71977,307.51007,0.077,307.51007,1.12569,307.51007,0.6693,307.51007,0.09622,307.51007,1.09325,307.51007,0.12122,307.51007,0.01297,307.51007,0.18959,307.51007,0.11272,307.51007,0.01621,307.51007,0.18412
307.00104,0.74308,307.00104,0.07923,307.00104,1.12939,307.00104,0.69171,307.00104,0.09809,307.00104,1.09635,307.00104,0.12515,307.00104,0.01334,307.00104,0.19021,307.00104,0.1165,307.00104,0.01652,307.00104,0.18465
306.49197,0.76455,306.49197,0.082,306.49197,1.1319,306.49197,0.71478,306.49197,0.09788,306.49197,1.09967,306.49197,0.12877,306.49197,0.01381,306.49197,0.19064,306.49197,0.12038,306.49197,0.01649,306.49197,0.18521
305.98288,0.79002,305.98288,0.08235,305.98288,1.13259,305.98288,0.72806,305.98288,0.09854,305.98288,1.09955,305.98288,0.13305,305.98288,0.01387,305.98288,0.19075,305.98288,0.12262,305.98288,0.0166,305.98288,0.18519
305.51291,0.80394,305.51291,0.08351,305.51291,1.13359,305.51291,0.75036,305.51291,0.09942,305.51291,1.10198,305.51291,0.1354,305.51291,0.01406,305.51291,0.19092,305.51291,0.12638,305.51291,0.01674,305.51291,0.1856
305.00375,0.82991,305.00375,0.08505,305.00375,1.13102,305.00375,0.76398,305.00375,0.09924,305.00375,1.09917,305.00375,0.13977,305.00375,0.01432,305.00375,0.19049,305.00375,0.12867,305.00375,0.01671,305.00375,0.18512
304.49454,0.84592,304.49454,0.09135,304.49454,1.13088,304.49454,0.784,304.49454,0.1042,304.49454,1.09757,304.49454,0.14247,304.49454,0.01539,304.49454,0.19046,304.49454,0.13204,304.49454,0.01755,304.49454,0.18485
303.98532,0.86522,303.98532,0.0919,303.98532,1.1236,303.98532,0.80272,303.98532,0.10459,303.98532,1.0927,303.98532,0.14572,303.98532,0.01548,303.98532,0.18924,303.98532,0.13519,303.98532,0.01761,303.98532,0.18403
303.51526,0.88281,303.51526,0.09768,303.51526,1.12006,303.51526,0.81817,303.51526,0.10823,303.51526,1.08824,303.51526,0.14868,303.51526,0.01645,303.51526,0.18864,303.51526,0.1378,303.51526,0.01823,303.51526,0.18328
303.00598,0.89521,303.00598,0.09544,303.00598,1.11581,303.00598,0.82739,303.00598,0.10741,303.00598,1.08368,303.00598,0.15077,303.00598,0.01607,303.00598,0.18792,303.00598,0.13935,303.00598,0.01809,303.00598,0.18251
302.49667,0.91435,302.49667,0.09953,302.49667,1.10853,302.49667,0.84582,302.49667,0.10929,302.49667,1.07553,302.49667,0.15399,302.49667,0.01676,302.49667,0.1867,302.49667,0.14245,302.49667,0.01841,302.49667,0.18114
301.98734,0.92415,301.98734,0.09948,301.98734,1.09569,301.98734,0.85167,301.98734,0.10876,301.98734,1.06563,301.98734,0.15565,301.98734,0.01675,301.98734,0.18454,301.98734,0.14344,301.98734,0.01832,301.98734,0.17947
301.51712,0.93595,301.51712,0.10067,301.51712,1.08863,301.51712,0.86073,301.51712,0.10999,301.51712,1.05808,301.51712,0.15763,301.51712,0.01695,301.51712,0.18335,301.51712,0.14496,301.51712,0.01852,301.51712,0.1782
301.00772,0.94833,301.00772,0.10538,301.00772,1.07673,301.00772,0.87472,301.00772,0.11261,301.00772,1.04555,301.00772,0.15972,301.00772,0.01775,301.00772,0.18134,301.00772,0.14732,301.00772,0.01897,301.00772,0.17609
300.49832,0.95908,300.49832,0.10791,300.49832,1.06609,300.49832,0.88334,300.49832,0.11639,300.49832,1.0343,300.49832,0.16153,300.49832,0.01817,300.49832,0.17955,300.49832,0.14877,300.49832,0.0196,300.49832,0.1742
299.98883,0.97089,299.98883,0.11052,299.98883,1.04987,299.98883,0.89266,299.98883,0.11654,299.98883,1.0163,299.98883,0.16352,299.98883,0.01861,299.98883,0.17682,299.98883,0.15034,299.98883,0.01963,299.98883,0.17117
299.51855,0.97849,299.51855,0.11031,299.51855,1.03623,299.51855,0.90003,299.51855,0.11691,299.51855,1.00705,299.51855,0.1648,299.51855,0.01858,299.51855,0.17452,299.51855,0.15158,299.51855,0.01969,299.51855,0.16961
299.00903,0.98424,299.00903,0.11391,299.00903,1.02029,299.00903,0.90616,299.00903,0.11985,299.00903,0.9891,299.00903,0.16577,299.00903,0.01918,299.00903,0.17184,299.00903,0.15261,299.00903,0.02018,299.00903,0.16658
298.49948,0.99088,298.49948,0.11502,298.49948,1.00425,298.49948,0.91027,298.49948,0.12277,298.49948,0.96986,298.49948,0.16688,298.49948,0.01937,298.49948,0.16914,298.49948,0.15331,298.49948,0.02068,298.49948,0.16334
297.98993,0.99424,297.98993,0.11618,297.98993,0.98576,297.98993,0.91307,297.98993,0.12246,297.98993,0.95421,297.98993,0.16745,297.98993,0.01957,297.98993,0.16602,297.98993,0.15378,297.98993,0.02063,297.98993,0.16071
297.51947,0.99707,297.51947,0.11867,297.51947,0.96817,297.51947,0.91556,297.51947,0.12429,297.51947,0.93689,297.51947,0.16793,297.51947,0.01999,297.51947,0.16306,297.51947,0.1542,297.51947,0.02093,297.51947,0.15779
297.00986,0.99857,297.00986,0.12059,297.00986,0.95634,297.00986,0.91767,297.00986,0.12557,297.00986,0.92091,297.00986,0.16818,297.00986,0.02031,297.00986,0.16107,297.00986,0.15455,297.00986,0.02115,297.00986,0.1551
296.50015,0.99952,296.50015,0.12233,296.50015,0.94477,296.50015,0.91846,296.50015,0.12743,296.50015,0.90254,296.50015,0.16834,296.50015,0.0206,296.50015,0.15912,296.50015,0.15469,296.50015,0.02146,296.50015,0.15201
295.99048,1.00003,295.99048,0.12404,295.99048,0.91533,295.99048,0.91858,295.99048,0.12822,295.99048,0.88299,295.99048,0.16842,295.99048,0.02089,295.99048,0.15416,295.99048,0.15471,295.99048,0.02159,295.99048,0.14871
295.48077,0.99977,295.48077,0.12884,295.48077,0.90122,295.48077,0.91939,295.48077,0.13295,295.48077,0.86643,295.48077,0.16838,295.48077,0.0217,295.48077,0.15178,295.48077,0.15484,295.48077,0.02239,295.48077,0.14592
295.01019,0.99785,295.01019,0.13081,295.01019,0.87888,295.01019,0.9165,295.01019,0.13354,295.01019,0.84492,295.01019,0.16806,295.01019,0.02203,295.01019,0.14802,295.01019,0.15436,295.01019,0.02249,295.01019,0.1423
294.50046,0.99549,294.50046,0.13028,294.50046,0.86294,294.50046,0.91436,294.50046,0.13519,294.50046,0.82982,294.50046,0.16766,294.50046,0.02194,294.50046,0.14534,294.50046,0.154,294.50046,0.02277,294.50046,0.13976
293.9906,0.99006,293.9906,0.13656,293.9906,0.8452,293.9906,0.9114,293.9906,0.13833,293.9906,0.81015,293.9906,0.16675,293.9906,0.023,293.9906,0.14235,293.9906,0.1535,293.9906,0.0233,293.9906,0.13644
293.48077,0.9841,293.48077,0.13671,293.48077,0.82466,293.48077,0.90515,293.48077,0.14084,293.48077,0.78865,293.48077,0.16574,293.48077,0.02303,293.48077,0.13889,293.48077,0.15245,293.48077,0.02372,293.48077,0.13282
293.0101,0.97662,293.0101,0.13764,293.0101,0.8088,293.0101,0.89928,293.0101,0.14158,293.0101,0.77288,293.0101,0.16448,293.0101,0.02318,293.0101,0.13622,293.0101,0.15146,293.0101,0.02385,293.0101,0.13017
292.50018,0.96891,292.50018,0.13803,292.50018,0.78438,292.50018,0.88934,292.50018,0.14225,292.50018,0.74468,292.50018,0.16318,292.50018,0.02325,292.50018,0.13211,292.50018,0.14978,292.50018,0.02396,292.50018,0.12542
291.99026,0.95914,291.99026,0.1425,291.99026,0.77899,291.99026,0.88462,291.99026,0.14545,291.99026,0.73083,291.99026,0.16154,291.99026,0.024,291.99026,0.1312,291.99026,0.14899,291.99026,0.0245,291.99026,0.12309
291.51953,0.94983,291.51953,0.14137,291.51953,0.75073,291.51953,0.87657,291.51953,0.14781,291.51953,0.71177,291.51953,0.15997,291.51953,0.02381,291.51953,0.12644,291.51953,0.14763,291.51953,0.02489,291.51953,0.11988
291.00955,0.93999,291.00955,0.14321,291.00955,0.73188,291.00955,0.86658,291.00955,0.14722,291.00955,0.69342,291.00955,0.15831,291.00955,0.02412,291.00955,0.12326,291.00955,0.14595,291.00955,0.0248,291.00955,0.11679
290.49954,0.93014,290.49954,0.14508,290.49954,0.71879,290.49954,0.85898,290.49954,0.14895,290.49954,0.67862,290.49954,0.15665,290.49954,0.02443,290.49954,0.12106,290.49954,0.14467,290.49954,0.02509,290.49954,0.11429
289.9895,0.91705,289.9895,0.14924,289.9895,0.70009,289.9895,0.84694,289.9895,0.15213,289.9895,0.65804,289.9895,0.15445,289.9895,0.02513,289.9895,0.11791,289.9895,0.14264,289.9895,0.02562,289.9895,0.11083
289.51865,0.9123,289.51865,0.14906,289.51865,0.68533,289.51865,0.8378,289.51865,0.15238,289.51865,0.64119,289.51865,0.15365,289.51865,0.0251,289.51865,0.11542,289.51865,0.1411,289.51865,0.02566,289.51865,0.10799
289.00854,0.89615,289.00854,0.15052,289.00854,0.66534,289.00854,0.82655,289.00854,0.15451,289.00854,0.62401,289.00854,0.15093,289.00854,0.02535,289.00854,0.11206,289.00854,0.13921,289.00854,0.02602,289.00854,0.1051
288.49838,0.87611,288.49838,0.15349,288.49838,0.64691,288.49838,0.81254,288.49838,0.15891,288.49838,0.60489,288.49838,0.14755,288.49838,0.02585,288.49838,0.10895,288.49838,0.13685,288.49838,0.02676,288.49838,0.10188
287.98822,0.86618,287.98822,0.15537,287.98822,0.63399,287.98822,0.80032,287.98822,0.15853,287.98822,0.5947,287.98822,0.14588,287.98822,0.02617,287.98822,0.10678,287.98822,0.13479,287.98822,0.0267,287.98822,0.10016
287.51727,0.85256,287.51727,0.15799,287.51727,0.61761,287.51727,0.79055,287.51727,0.16283,287.51727,0.57331,287.51727,0.14359,287.51727,0.02661,287.51727,0.10402,287.51727,0.13314,287.51727,0.02742,287.51727,0.09656
287.00705,0.8393,287.00705,0.15896,287.00705,0.60366,287.00705,0.77837,287.00705,0.16416,287.00705,0.55714,287.00705,0.14136,287.00705,0.02677,287.00705,0.10167,287.00705,0.13109,287.00705,0.02765,287.00705,0.09383
286.49683,0.83223,286.49683,0.16272,286.49683,0.5949,286.49683,0.76787,286.49683,0.16601,286.49683,0.54685,286.49683,0.14016,286.49683,0.02741,286.49683,0.10019,286.49683,0.12932,286.49683,0.02796,286.49683,0.0921
285.98651,0.81556,285.98651,0.16544,285.98651,0.57848,285.98651,0.75761,285.98651,0.16873,285.98651,0.53035,285.98651,0.13736,285.98651,0.02786,285.98651,0.09743,285.98651,0.1276,285.98651,0.02842,285.98651,0.08932
285.51547,0.80763,285.51547,0.16475,285.51547,0.56515,285.51547,0.7474,285.51547,0.16913,285.51547,0.52078,285.51547,0.13602,285.51547,0.02775,285.51547,0.09518,285.51547,0.12588,285.51547,0.02849,285.51547,0.08771
285.00513,0.79154,285.00513,0.16672,285.00513,0.5432,285.00513,0.73101,285.00513,0.17025,285.00513,0.49938,285.00513,0.13331,285.00513,0.02808,285.00513,0.09149,285.00513,0.12312,285.00513,0.02867,285.00513,0.0841
284.49475,0.78254,284.49475,0.16763,284.49475,0.53998,284.49475,0.7206,284.49475,0.17357,284.49475,0.48739,284.49475,0.1318,284.49475,0.02823,284.49475,0.09094,284.49475,0.12136,284.49475,0.02923,284.49475,0.08209
283.98438,0.77076,283.98438,0.17097,283.98438,0.52534,283.98438,0.70859,283.98438,0.17612,283.98438,0.4818,283.98438,0.12981,283.98438,0.0288,283.98438,0.08848,283.98438,0.11934,283.98438,0.02966,283.98438,0.08114
283.51321,0.75467,283.51321,0.17388,283.51321,0.51203,283.51321,0.69139,283.51321,0.17913,283.51321,0.45874,283.51321,0.1271,283.51321,0.02928,283.51321,0.08624,283.51321,0.11644,283.51321,0.03017,283.51321,0.07726
283.00278,0.74573,283.00278,0.17563,283.00278,0.50249,283.00278,0.68313,283.00278,0.18001,283.00278,0.44918,283.00278,0.1256,283.00278,0.02958,283.00278,0.08463,283.00278,0.11505,283.00278,0.03032,283.00278,0.07565
282.49231,0.73353,282.49231,0.17858,282.49231,0.49066,282.49231,0.66962,282.49231,0.18144,282.49231,0.43379,282.49231,0.12354,282.49231,0.03008,282.49231,0.08264,282.49231,0.11278,282.49231,0.03056,282.49231,0.07306
281.98175,0.7207,281.98175,0.17985,281.98175,0.4837,281.98175,0.66113,281.98175,0.18444,281.98175,0.42568,281.98175,0.12138,281.98175,0.03029,281.98175,0.08146,281.98175,0.11135,281.98175,0.03106,281.98175,0.07169
281.51053,0.7066,281.51053,0.17976,281.51053,0.47034,281.51053,0.64923,281.51053,0.18351,281.51053,0.41596,281.51053,0.11901,281.51053,0.03027,281.51053,0.07922,281.51053,0.10934,281.51053,0.03091,281.51053,0.07006
280.99994,0.69478,280.99994,0.18283,280.99994,0.4618,280.99994,0.63736,280.99994,0.18659,280.99994,0.40593,280.99994,0.11702,280.99994,0.03079,280.99994,0.07778,280.99994,0.10734,280.99994,0.03142,280.99994,0.06837
280.48935,0.68246,280.48935,0.18573,280.48935,0.45292,280.48935,0.62854,280.48935,0.18778,280.48935,0.39583,280.48935,0.11494,280.48935,0.03128,280.48935,0.07628,280.48935,0.10586,280.48935,0.03163,280.48935,0.06667
280.01804,0.66939,280.01804,0.18566,280.01804,0.44174,280.01804,0.61245,280.01804,0.19032,280.01804,0.38123,280.01804,0.11274,280.01804,0.03127,280.01804,0.0744,280.01804,0.10315,280.01804,0.03205,280.01804,0.06421
279.50739,0.65562,279.50739,0.18619,279.50739,0.43598,279.50739,0.60095,279.50739,0.1893,279.50739,0.37381,279.50739,0.11042,279.50739,0.03136,279.50739,0.07343,279.50739,0.10121,279.50739,0.03188,279.50739,0.06296
278.9967,0.64598,278.9967,0.19027,278.9967,0.42346,278.9967,0.58907,278.9967,0.19381,278.9967,0.36569,278.9967,0.1088,278.9967,0.03205,278.9967,0.07132,278.9967,0.09921,278.9967,0.03264,278.9967,0.06159
278.48599,0.62665,278.48599,0.1923,278.48599,0.41492,278.48599,0.574,278.48599,0.19585,278.48599,0.35415,278.48599,0.10554,278.48599,0.03239,278.48599,0.06988,278.48599,0.09667,278.48599,0.03298,278.48599,0.05965
278.01456,0.61628,278.01456,0.19573,278.01456,0.41227,278.01456,0.56915,278.01456,0.19615,278.01456,0.3489,278.01456,0.10379,278.01456,0.03296,278.01456,0.06943,278.01456,0.09586,278.01456,0.03304,278.01456,0.05876
277.50378,0.59676,277.50378,0.19425,277.50378,0.40101,277.50378,0.55334,277.50378,0.197,277.50378,0.33897,277.50378,0.10051,277.50378,0.03271,277.50378,0.06754,277.50378,0.09319,277.50378,0.03318,277.50378,0.05709
276.99301,0.58543,276.99301,0.19616,276.99301,0.39538,276.99301,0.54574,276.99301,0.19845,276.99301,0.33104,276.99301,0.0986,276.99301,0.03304,276.99301,0.06659,276.99301,0.09191,276.99301,0.03342,276.99301,0.05575
276.48218,0.57503,276.48218,0.1981,276.48218,0.39204,276.48218,0.53361,276.48218,0.20083,276.48218,0.32459,276.48218,0.09685,276.48218,0.03336,276.48218,0.06603,276.48218,0.08987,276.48218,0.03382,276.48218,0.05467
276.01065,0.56126,276.01065,0.20068,276.01065,0.38554,276.01065,0.52446,276.01065,0.20288,276.01065,0.31991,276.01065,0.09453,276.01065,0.0338,276.01065,0.06493,276.01065,0.08833,276.01065,0.03417,276.01065,0.05388
275.49979,0.5555,275.49979,0.20108,275.49979,0.3793,275.49979,0.51538,275.49979,0.20366,275.49979,0.31656,275.49979,0.09356,275.49979,0.03387,275.49979,0.06388,275.49979,0.0868,275.49979,0.0343,275.49979,0.05332
274.98892,0.53374,274.98892,0.20103,274.98892,0.37178,274.98892,0.50058,274.98892,0.20347,274.98892,0.30451,274.98892,0.08989,274.98892,0.03386,274.98892,0.06261,274.98892,0.08431,274.98892,0.03427,274.98892,0.05129
274.51724,0.52297,274.51724,0.20474,274.51724,0.36832,274.51724,0.49465,274.51724,0.20492,274.51724,0.29915,274.51724,0.08808,274.51724,0.03448,274.51724,0.06203,274.51724,0.08331,274.51724,0.03451,274.51724,0.05038
274.00632,0.51204,274.00632,0.20533,274.00632,0.36308,274.00632,0.48509,274.00632,0.20762,274.00632,0.29345,274.00632,0.08624,274.00632,0.03458,274.00632,0.06115,274.00632,0.0817,274.00632,0.03497,274.00632,0.04942
273.49533,0.49539,273.49533,0.20271,273.49533,0.35325,273.49533,0.46834,273.49533,0.20487,273.49533,0.28205,273.49533,0.08343,273.49533,0.03414,273.49533,0.05949,273.49533,0.07888,273.49533,0.0345,273.49533,0.0475
