D-2_smoothed_normalized_wavelength_nm,D-2_smoothed_normalized_abs_au,P-2_smoothed_normalized_wavelength_nm,P-2_smoothed_normalized_abs_au,D-3_smoothed_normalized_wavelength_nm,D-3_smoothed_normalized_abs_au,P-3_smoothed_normalized_wavelength_nm,P-3_smoothed_normalized_abs_au,D-4_smoothed_normalized_wavelength_nm,D-4_smoothed_normalized_abs_au,P-4_smoothed_normalized_wavelength_nm,P-4_smoothed_normalized_abs_au,D-2_raw_wavelength_nm,D-2_raw_abs_au,P-2_raw_wavelength_nm,P-2_raw_abs_au,D-3_raw_wavelength_nm,D-3_raw_abs_au,P-3_raw_wavelength_nm,P-3_raw_abs_au,D-4_raw_wavelength_nm,D-4_raw_abs_au,P-4_raw_wavelength_nm,P-4_raw_abs_au
767.99432,-6.97E-04,767.99432,-8.62E-04,767.98364,-0.00204,767.98364,-0.00262,767.98279,0.00977,767.98279,0.00954,767.99432,6.57E-04,767.99432,-2.28E-04,767.98364,-0.00119,767.98364,-0.0016,767.98279,0.01029,767.98279,0.00996
767.50281,-1.65E-04,767.50281,-8.62E-04,767.49188,-0.00204,767.49188,-0.00262,767.49133,0.00977,767.49133,0.00954,767.50281,0.00215,767.50281,7.05E-04,767.49188,-0.00199,767.49188,-0.00258,767.49133,0.00827,767.49133,0.0085
767.01111,-2.29E-04,767.01111,-0.00134,767,-0.00202,767,-0.00173,766.99982,0.00977,766.99982,0.00969,767.01111,-4.98E-04,767.01111,-4.19E-04,767,-0.00216,767,-0.0017,766.99982,0.00871,766.99982,0.00864
766.48419,-2.29E-04,766.48419,-0.00134,766.50812,-0.00202,766.50812,-0.00198,766.50824,0.00977,766.50824,0.00969,766.48419,-8.04E-05,766.48419,-0.0012,766.50812,-0.00101,766.50812,-3.12E-04,766.50824,0.00957,766.50824,0.00944
765.99231,-2.29E-04,765.99231,-0.00134,766.01611,-0.00191,766.01611,-0.0019,766.01654,0.01029,766.01654,0.00969,765.99231,-1.11E-04,765.99231,-6.52E-04,766.01611,-7.72E-04,766.01611,-5.66E-04,766.01654,0.00969,766.01654,0.00929
765.50043,-2.29E-04,765.50043,-0.00134,765.48889,-0.00191,765.48889,-0.00198,765.48969,0.01029,765.48969,0.00961,765.50043,1.23E-04,765.50043,1.27E-04,765.48889,-0.00122,765.48889,-0.00195,765.48969,0.00917,765.48969,0.00938
765.00836,-3.75E-04,765.00836,-0.00121,764.99664,-0.00191,764.99664,-0.00198,764.99774,0.01029,764.99774,0.00961,765.00836,-7.09E-05,765.00836,-3.34E-04,764.99664,-0.00188,764.99664,-0.00187,764.99774,0.01,764.99774,0.00847
764.51624,-3.97E-04,764.51624,-7.70E-04,764.50433,-0.00191,764.50433,-0.00198,764.50574,0.01029,764.50574,0.00961,764.51624,-1.93E-04,764.51624,-5.88E-04,764.50433,-0.00207,764.50433,-0.00216,764.50574,0.00821,764.50574,0.00856
763.98889,-4.95E-04,763.98889,-0.00121,764.01202,-0.00191,764.01202,-0.0019,764.01373,0.01039,764.01373,0.00961,763.98889,-1.82E-04,763.98889,-3.12E-04,764.01202,4.74E-04,764.01202,-0.00134,764.01373,0.00938,764.01373,0.01039
763.49658,-4.95E-04,763.49658,-0.00221,763.48431,-0.00124,763.48431,-0.00136,763.48645,0.01039,763.48645,0.00961,763.49658,-3.84E-04,763.49658,-3.75E-04,763.48431,0.00109,763.48431,-5.89E-04,763.48645,0.00928,763.48645,0.00901
763.00415,-4.95E-04,763.00415,-0.00221,762.99182,-0.00124,762.99182,-0.00136,762.9942,0.01039,762.9942,0.0101,763.00415,-2.41E-04,763.00415,-0.00121,762.99182,6.01E-04,762.99182,-1.69E-04,762.9942,0.00926,762.9942,0.00934
762.51166,-4.95E-04,762.51166,-0.00221,762.49915,-0.00138,762.49915,-0.00104,762.50189,0.01001,762.50189,0.00941,762.51166,2.30E-05,762.51166,-0.00108,762.49915,-0.00122,762.49915,2.82E-06,762.50189,0.00939,762.50189,0.00839
761.98389,-4.95E-04,761.98389,-0.00221,762.00635,-0.00138,762.00635,-0.00152,762.00946,0.00999,762.00946,0.00931,761.98389,6.06E-05,761.98389,-2.97E-04,762.00635,-0.00136,762.00635,-0.0015,762.00946,0.00892,762.00946,0.00949
761.49121,-1.65E-04,761.49121,-0.00221,761.51355,-0.0015,761.51355,-0.00177,761.51691,0.00999,761.51691,0.00931,761.49121,-8.00E-05,761.49121,-5.34E-04,761.51355,-0.0015,761.51355,-0.00102,761.51691,0.00852,761.51691,0.0083
760.99841,-1.65E-04,760.99841,-0.00113,760.98541,-0.0015,760.98541,-0.00177,760.98914,0.00999,760.98914,0.00931,760.99841,-2.72E-04,760.99841,-5.51E-04,760.98541,-0.00135,760.98541,-0.00175,760.98914,0.0089,760.98914,0.00795
760.50555,-1.65E-04,760.50555,-0.0013,760.49243,-0.0015,760.49243,-0.00177,760.4964,0.00956,760.4964,0.00931,760.50555,6.42E-05,760.50555,-0.00154,760.49243,-0.00148,760.49243,-0.00175,760.4964,0.00898,760.4964,0.00843
760.01263,-1.80E-04,760.01263,-0.0013,759.99933,-0.00137,759.99933,-0.00177,760.00366,0.00965,760.00366,0.00946,760.01263,1.02E-04,760.01263,1.49E-04,759.99933,-3.32E-04,759.99933,-8.70E-04,760.00366,0.01028,760.00366,0.00894
759.48438,1.32E-04,759.48438,-0.0013,759.5061,-0.0015,759.5061,-0.00148,759.5108,0.00965,759.5108,0.00978,759.48438,6.04E-04,759.48438,-6.34E-04,759.5061,-2.97E-04,759.5061,-2.65E-04,759.5108,0.00795,759.5108,0.00882
758.99121,2.10E-04,758.99121,-0.00122,759.01282,-0.00122,759.01282,-0.00148,758.98261,0.00965,758.98261,0.00978,758.99121,-8.75E-05,758.99121,1.59E-04,759.01282,-0.00121,759.01282,-0.00109,758.98261,0.0086,758.98261,0.00872
758.49799,8.12E-04,758.49799,-0.0013,758.48419,-0.00157,758.48419,-0.0015,758.4895,0.00965,758.4895,0.00958,758.49799,3.95E-04,758.49799,-5.93E-04,758.48419,-0.00161,758.48419,-0.00146,758.4895,0.00883,758.4895,0.00907
758.0047,8.12E-04,758.0047,-0.00122,757.99072,-0.00157,757.99072,-0.00169,757.99634,0.00981,757.99634,0.00923,758.0047,9.65E-04,758.0047,-2.15E-04,757.99072,-7.65E-04,757.99072,-0.00229,757.99634,0.00874,757.99634,0.00794
757.51123,0.00198,757.51123,-0.00122,757.49713,-0.00157,757.49713,-0.00191,757.50323,0.00991,757.50323,0.00923,757.51123,0.00133,757.51123,-0.00131,757.49713,-0.00155,757.49713,-0.00147,757.50323,0.00911,757.50323,0.00853
756.98254,0.00198,756.98254,-0.0027,757.00348,-0.00128,757.00348,-0.00191,757.00983,0.01022,757.00983,0.00923,756.98254,0.00123,756.98254,2.85E-04,757.00348,-1.98E-04,757.00348,-0.00166,757.00983,0.00937,757.00983,0.00822
756.48895,-4.71E-04,756.48895,-0.0027,756.50983,-0.00128,756.50983,-0.00169,756.51642,0.01022,756.51642,0.00958,756.48895,0.00124,756.48895,-3.50E-04,756.50983,-6.44E-04,756.50983,-0.00188,756.51642,0.00927,756.51642,0.00893
755.99524,-7.46E-04,755.99524,-0.00286,756.01593,-6.53E-04,756.01593,-0.00169,755.98767,0.01036,755.98767,0.00961,755.99524,-3.63E-04,755.99524,-0.00139,756.01593,-0.00126,756.01593,-7.00E-04,755.98767,0.00923,755.98767,0.00895
755.50146,-7.46E-04,755.50146,-0.00286,755.48676,-0.00128,755.48676,-0.00191,755.49402,0.01026,755.49402,0.00994,755.50146,-2.29E-04,755.50146,-0.00124,755.48676,-3.77E-04,755.48676,3.94E-04,755.49402,0.00863,755.49402,0.00886
755.00757,-7.46E-04,755.00757,-0.00286,754.99268,-0.00146,754.99268,-0.0016,755.00031,0.00969,755.00031,0.00994,755.00757,-4.42E-04,755.00757,-0.00178,754.99268,-5.99E-04,754.99268,-0.00158,755.00031,0.00954,755.00031,0.00857
754.51373,-7.65E-04,754.51373,-0.00301,754.49866,-0.00154,754.49866,-0.0016,754.50659,0.00969,754.50659,0.00961,754.51373,3.93E-04,754.51373,4.73E-04,754.49866,-0.0024,754.49866,-0.00202,754.50659,0.00914,754.50659,0.00905
753.98431,-7.65E-04,753.98431,-0.00301,754.00446,-0.00236,754.00446,-0.00205,754.0127,0.01003,754.0127,0.00961,753.98431,-7.19E-05,753.98431,-4.12E-04,754.00446,-0.00144,754.00446,-7.05E-04,754.0127,0.00853,754.0127,0.00919
753.49023,-7.51E-04,753.49023,-8.48E-04,753.51019,-0.00236,753.51019,-0.00205,753.48346,0.01003,753.48346,0.01015,753.49023,-3.72E-04,753.49023,-0.00146,753.51019,-0.00152,753.51019,-0.00123,753.48346,0.00913,753.48346,0.00843
752.99597,-7.51E-04,752.99597,-0.00103,753.01575,-0.00165,753.01575,-0.00163,752.98938,0.01003,752.98938,0.01029,752.99597,-3.65E-04,752.99597,-3.77E-04,753.01575,-0.00233,753.01575,-0.00244,752.98938,0.00894,752.98938,0.00946
752.50171,-7.51E-04,752.50171,-0.00103,752.48602,-0.00165,752.48602,-0.00168,752.49518,0.01022,752.49518,0.01029,752.50171,0.00101,752.50171,1.36E-04,752.48602,-5.83E-04,752.48602,-0.00161,752.49518,0.00911,752.49518,0.00917
752.00732,-7.51E-04,752.00732,-0.00103,751.99146,-0.00236,751.99146,-0.00248,752.00098,0.01022,752.00098,0.01045,752.00732,8.93E-05,752.00732,-5.01E-04,751.99146,-0.00163,751.99146,-8.28E-04,752.00098,0.0092,752.00098,0.00942
751.51282,-8.91E-04,751.51282,-0.00238,751.49683,-0.00165,751.49683,-0.00168,751.50671,0.01032,751.50671,0.01045,751.51282,8.96E-04,751.51282,1.64E-05,751.49683,-1.53E-04,751.49683,-0.00166,751.50671,0.01011,751.50671,0.00932
750.98297,-8.91E-04,750.98297,-0.00238,751.00208,-0.00165,751.00208,-0.00168,751.01227,0.01067,751.01227,0.01045,750.98297,-5.55E-04,750.98297,-0.0014,751.00208,-0.00253,751.00208,-0.00323,751.01227,0.00983,751.01227,0.00966
750.48828,-8.91E-04,750.48828,-0.00238,750.50726,-0.00114,750.50726,-0.00168,750.48248,0.01067,750.48248,0.01009,750.48828,-4.34E-04,750.48828,-0.00116,750.50726,-0.00112,750.50726,-2.63E-04,750.48248,0.00951,750.48248,0.00936
749.99347,-8.91E-04,749.99347,-0.00238,750.01233,-0.00144,750.01233,-0.00193,749.98779,0.01021,749.98779,0.00948,749.99347,8.38E-04,749.99347,-5.98E-04,750.01233,4.81E-04,750.01233,9.73E-06,749.98779,0.00985,749.98779,0.00899
749.4986,-1.10E-04,749.4986,-0.00215,749.51739,-0.00144,749.51739,-0.00174,749.49316,0.00976,749.49316,0.00948,749.4986,1.31E-05,749.4986,-0.00105,749.51739,-4.26E-04,749.51739,-9.91E-04,749.49316,0.0091,749.49316,0.00834
749.00366,2.69E-05,749.00366,-0.00185,748.98694,-0.00144,748.98694,-0.00174,748.99841,0.00976,748.99841,0.00948,749.00366,1.62E-04,749.00366,-9.02E-04,748.98694,-0.00142,748.98694,-0.0019,748.99841,0.00851,748.99841,0.00845
748.50867,2.69E-05,748.50867,-0.00215,748.49176,-0.00144,748.49176,-0.00174,748.50354,0.00976,748.50354,0.00948,748.50867,-5.36E-05,748.50867,-2.75E-04,748.49176,-0.00168,748.49176,-0.00171,748.50354,0.0087,748.50354,0.00899
748.01355,3.33E-04,748.01355,-0.00311,747.99646,-0.00144,747.99646,-0.00193,748.00854,0.00976,748.00854,0.00974,748.01355,1.72E-04,748.01355,-1.36E-04,747.99646,-1.79E-04,747.99646,-0.00107,748.00854,0.0098,748.00854,0.00927
747.48297,3.55E-04,747.48297,-0.00311,747.5011,-0.00107,747.5011,-0.00194,747.51355,0.01065,747.51355,0.01009,747.48297,3.67E-04,747.48297,-0.00151,747.5011,8.24E-04,747.5011,-8.87E-04,747.51355,0.00975,747.51355,0.01158
746.98767,6.81E-04,746.98767,-0.00311,747.00562,-0.00107,747.00562,-0.00246,746.98303,0.01065,746.98303,0.01004,746.98767,0.0051,746.98767,-0.00168,747.00562,1.42E-04,747.00562,-0.00243,746.98303,0.00964,746.98303,0.00868
746.49231,7.55E-04,746.49231,-0.00311,746.51013,-0.00107,746.51013,-0.00246,746.48779,0.00995,746.48779,0.01004,746.49231,3.31E-04,746.49231,-9.91E-04,746.51013,-0.00105,746.51013,-0.00191,746.48779,0.00949,746.48779,0.00903
745.99683,0.00162,745.99683,-0.00204,746.01447,-0.00193,746.01447,-0.00265,745.99249,0.00995,745.99249,0.01004,745.99683,0.00107,745.99683,1.58E-04,746.01447,-0.00191,746.01447,-0.00261,745.99249,0.00885,745.99249,0.00895
745.50128,0.00144,745.50128,-0.00204,745.48334,-0.00193,745.48334,-0.00265,745.49713,0.00995,745.49713,0.01013,745.50128,7.90E-04,745.50128,9.47E-04,745.48334,-4.68E-04,745.48334,-8.00E-04,745.49713,0.00887,745.49713,0.00938
745.00562,0.00162,745.00562,-2.66E-04,744.98755,-0.00193,744.98755,-0.00265,745.00159,0.00995,745.00159,0.01043,745.00562,8.35E-04,745.00562,-4.81E-05,744.98755,-0.00223,744.98755,-0.00277,745.00159,0.01016,745.00159,0.00933
744.50983,0.00147,744.50983,-2.66E-04,744.49164,-0.00126,744.49164,-0.00194,744.50604,0.01015,744.50604,0.01047,744.50983,7.01E-04,744.50983,-0.00105,744.49164,-0.00124,744.49164,-9.77E-04,744.50604,0.01017,744.50604,0.0094
744.01404,0.00147,744.01404,-0.00216,743.99561,-0.00133,743.99561,-0.00194,744.01044,0.01042,744.01044,0.01047,744.01404,0.00205,744.01404,-1.29E-04,743.99561,-6.06E-04,743.99561,-0.00192,744.01044,0.00905,744.01044,0.00929
743.48273,0.00144,743.48273,-0.00216,743.49963,-0.00133,743.49963,-0.00177,743.51465,0.01042,743.51465,0.01053,743.48273,7.14E-04,743.48273,-7.04E-05,743.49963,-0.00125,743.49963,-0.00147,743.51465,0.00929,743.51465,0.00956
742.98669,9.95E-04,742.98669,-0.00115,743.00348,-0.00133,743.00348,-0.00194,742.9834,0.01042,742.9834,0.01052,742.98669,0.00136,742.98669,-0.00136,743.00348,-0.00131,743.00348,-8.16E-04,742.9834,0.01044,742.9834,0.00963
742.4906,6.81E-06,742.4906,-0.00115,742.5072,-0.00133,742.5072,-0.00177,742.48749,0.01069,742.48749,0.01052,742.4906,-4.38E-05,742.4906,-5.60E-04,742.5072,-0.00149,742.5072,-0.00175,742.48749,0.00953,742.48749,0.00939
741.99438,6.81E-06,741.99438,-0.00274,742.01086,-0.00133,742.01086,-0.00177,741.99146,0.01077,741.99146,0.01052,741.99438,4.84E-04,741.99438,-3.52E-04,742.01086,-6.95E-04,742.01086,-0.00193,741.99146,0.00998,741.99146,0.00937
741.49817,6.81E-06,741.49817,-0.00115,741.51453,-9.49E-04,741.51453,-0.00177,741.4953,0.01069,741.4953,0.01046,741.49817,3.31E-06,741.49817,-2.25E-04,741.51453,-6.39E-04,741.51453,-0.00142,741.4953,0.00978,741.4953,0.00923
741.00183,3.44E-04,741.00183,-8.03E-04,740.98254,-9.49E-04,740.98254,-0.00195,740.99915,0.00982,740.99915,0.01036,741.00183,5.38E-04,741.00183,-0.00133,740.98254,-9.35E-04,740.98254,-7.89E-04,740.99915,0.0096,740.99915,0.00969
740.50543,6.81E-06,740.50543,-0.00274,740.4859,-9.49E-04,740.4859,-0.00144,740.50287,0.00982,740.50287,0.00995,740.50543,1.67E-04,740.50543,-3.91E-04,740.4859,-8.93E-04,740.4859,-7.73E-04,740.50287,0.00858,740.50287,0.00932
740.00885,3.44E-04,740.00885,-0.00274,739.9892,-0.00111,739.9892,-0.0017,740.00647,0.00982,740.00647,0.00995,740.00885,0.00108,740.00885,2.53E-04,739.9892,-0.00241,739.9892,-0.00201,740.00647,0.00875,740.00647,0.00887
739.51221,3.44E-04,739.51221,-0.00168,739.49243,-0.00111,739.49243,-0.00177,739.51001,0.00982,739.51001,0.00995,739.51221,-4.75E-05,739.51221,-0.00145,739.49243,-9.32E-04,739.49243,-9.94E-04,739.51001,0.00922,739.51001,0.00841
739.0155,-7.82E-05,739.0155,-0.00243,738.99554,-0.00152,738.99554,-0.00177,739.01349,0.01034,739.01349,0.00995,739.0155,7.74E-04,739.0155,-8.17E-04,738.99554,-0.00109,738.99554,-0.00167,739.01349,0.0101,739.01349,0.00959
738.48322,-7.82E-05,738.48322,-0.00243,738.4986,-0.00111,738.4986,-0.0017,738.51685,0.01095,738.51685,0.01037,738.48322,6.66E-04,738.48322,7.56E-06,738.4986,-8.39E-04,738.4986,-0.00175,738.51685,0.01001,738.51685,0.00924
737.98639,2.18E-06,737.98639,-0.00243,738.00159,-0.00152,738.00159,-0.0017,737.98468,0.01116,737.98468,0.01037,737.98639,-3.81E-05,737.98639,-0.00118,738.00159,-0.0015,738.00159,-0.00118,737.98468,0.01001,737.98468,0.01045
737.48938,2.18E-06,737.48938,-0.00243,737.50446,-0.00152,737.50446,-0.00168,737.48785,0.01116,737.48785,0.01037,737.48938,8.60E-04,737.48938,-6.49E-04,737.50446,-8.57E-04,737.50446,-0.00166,737.48785,0.00976,737.48785,0.01187
736.99231,2.18E-06,736.99231,-0.00243,737.0072,-0.00152,737.0072,-0.00119,736.99097,0.01095,736.99097,0.01072,736.99231,1.06E-06,736.99231,-0.00153,737.0072,-0.00161,737.0072,-9.53E-04,736.99097,0.00995,736.99097,0.00922
736.49518,2.45E-04,736.49518,-0.00255,736.50995,-9.32E-04,736.50995,-0.00157,736.49396,0.01095,736.49396,0.01063,736.49518,6.62E-04,736.49518,-9.10E-04,736.50995,-7.75E-04,736.50995,-8.92E-04,736.49396,0.01016,736.49396,0.00956
735.99792,2.45E-04,735.99792,-0.00255,736.01257,-9.32E-04,736.01257,-0.00157,735.99689,0.01087,735.99689,0.01034,735.99792,1.19E-04,735.99792,-8.54E-04,736.01257,-7.20E-04,736.01257,-8.15E-04,735.99689,0.00969,735.99689,0.00987
735.50061,2.45E-04,735.50061,-0.00187,735.51501,-7.87E-04,735.51501,-0.00157,735.49976,0.01087,735.49976,0.01049,735.50061,3.74E-04,735.50061,-0.00124,735.51501,-9.18E-04,735.51501,-0.00155,735.49976,0.00982,735.49976,0.00948
735.00317,2.45E-04,735.00317,-0.00239,735.01752,-9.32E-04,735.01752,-0.00226,735.00244,0.00989,735.00244,0.01046,735.00317,4.64E-04,735.00317,-1.06E-04,735.01752,-1.93E-04,735.01752,-0.00222,735.00244,0.00874,735.00244,0.00886
734.50568,-1.84E-04,734.50568,-0.00239,734.48431,-9.32E-04,734.48431,-0.00226,734.50513,0.00989,734.50513,0.01046,734.50568,-1.16E-04,734.50568,5.41E-04,734.48431,4.67E-04,734.48431,-0.00117,734.50513,0.00973,734.50513,0.00935
734.00806,-2.39E-04,734.00806,-0.00239,733.98657,-8.86E-04,733.98657,-0.00226,734.00775,0.00989,734.00775,0.00994,734.00806,8.35E-04,734.00806,-0.00116,733.98657,-0.00143,733.98657,-0.00242,734.00775,0.00881,734.00775,0.00932
733.51044,-2.39E-04,733.51044,-0.00239,733.48877,-0.00145,733.48877,-0.00222,733.51025,0.01034,733.51025,0.01046,733.51044,-8.93E-05,733.51044,-5.71E-04,733.48877,-8.73E-04,733.48877,-0.00152,733.51025,0.00922,733.51025,0.00943
733.0127,-3.67E-04,733.0127,-0.00241,732.99084,-0.00145,732.99084,-0.00222,733.01263,0.0102,733.01263,0.0099,733.0127,-1.85E-04,733.0127,-0.00146,732.99084,6.09E-05,732.99084,-0.00131,733.01263,0.00955,733.01263,0.00882
732.51483,-3.67E-04,732.51483,-0.00241,732.49286,-8.86E-04,732.49286,-0.00166,732.51495,0.01034,732.51495,0.0099,732.51483,2.63E-04,732.51483,-8.85E-04,732.49286,-0.0016,732.49286,-0.00218,732.51495,0.00931,732.51495,0.00971
732.01691,-3.67E-04,732.01691,-0.00241,731.99475,-5.75E-04,731.99475,-0.00166,732.01715,0.01044,732.01715,0.0099,732.01691,-1.78E-04,732.01691,-0.00117,731.99475,-5.67E-04,731.99475,-8.91E-04,732.01715,0.00909,732.01715,0.00841
731.48334,-3.67E-04,731.48334,-0.00213,731.49658,-0.00122,731.49658,-0.00166,731.48376,0.01044,731.48376,0.01013,731.48334,7.13E-04,731.48334,-5.92E-04,731.49658,-3.46E-04,731.49658,-0.00163,731.48376,0.0096,731.48376,0.00903
730.98523,-3.67E-04,730.98523,-0.00213,730.99835,-0.00122,730.99835,-0.00166,730.98584,0.01035,730.98584,0.01013,730.98523,6.59E-05,730.98523,-0.00104,730.99835,5.57E-04,730.99835,-0.00108,730.98584,0.00939,730.98584,0.01018
730.48706,-2.46E-04,730.48706,-0.002,730.49994,-0.00122,730.49994,-0.00166,730.48779,0.01054,730.48779,0.01025,730.48706,-2.49E-04,730.48706,-9.75E-04,730.49994,-0.0012,730.49994,-1.23E-04,730.48779,0.00965,730.48779,0.0103
729.98877,-2.46E-04,729.98877,-0.002,730.00153,-0.00169,730.00153,-0.00122,729.98962,0.01054,729.98962,0.01043,729.98877,-1.19E-04,729.98877,-4.36E-04,730.00153,-0.00186,730.00153,-0.00188,729.98962,0.00922,729.98962,0.00914
729.49036,-2.46E-04,729.49036,-0.00181,729.50305,-0.00189,729.50305,-0.00165,729.49146,0.01065,729.49146,0.01043,729.49036,8.11E-04,729.49036,-3.77E-04,729.50305,-7.53E-04,729.50305,-0.0012,729.49146,0.00949,729.49146,0.0093
728.99188,-1.44E-04,728.99188,-0.00166,729.00446,-0.00189,729.00446,-0.00165,728.99316,0.01065,728.99316,0.01025,728.99188,5.53E-04,728.99188,4.23E-04,729.00446,-0.00167,729.00446,-0.00112,728.99316,0.00969,728.99316,0.01026
728.49341,-1.44E-04,728.49341,-0.00181,728.50574,-0.0018,728.50574,-0.0014,728.49481,0.01076,728.49481,0.01043,728.49341,7.26E-05,728.49341,-8.79E-04,728.50574,-0.00228,728.50574,-0.00163,728.49481,0.0097,728.49481,0.01012
727.99475,-1.84E-04,727.99475,-0.00191,728.00696,-0.00206,728.00696,-0.00165,727.99634,0.01076,727.99634,0.01002,727.99475,-7.00E-05,727.99475,-8.07E-04,728.00696,-0.00177,728.00696,-0.00138,727.99634,0.00987,727.99634,0.00893
727.49603,-1.84E-04,727.49603,-0.00261,727.50812,-0.00206,727.50812,-0.00165,727.4978,0.01039,727.4978,0.00977,727.49603,-3.50E-04,727.49603,-9.28E-04,727.50812,-0.00101,727.50812,-0.00124,727.4978,0.00959,727.4978,0.00938
726.99725,-1.84E-04,726.99725,-0.00261,727.00922,-0.00191,727.00922,-0.00159,726.99915,0.00993,726.99915,0.00915,726.99725,-8.95E-05,726.99725,-0.00127,727.00922,-0.00203,727.00922,-0.0018,726.99915,0.00926,726.99915,0.0087
726.49835,-1.84E-04,726.49835,-0.00261,726.51013,-0.00191,726.51013,-0.00182,726.50049,0.00981,726.50049,0.00915,726.49835,4.93E-04,726.49835,-0.00163,726.51013,-0.00188,726.51013,-0.00147,726.50049,0.00885,726.50049,0.00815
725.99939,1.49E-04,725.99939,-0.00261,726.01105,-0.00191,726.01105,-0.0019,726.00165,0.00981,726.00165,0.00915,725.99939,7.24E-05,725.99939,-4.71E-04,726.01105,0.00115,726.01105,-0.00157,726.00165,0.0079,726.00165,0.00807
725.50037,1.49E-04,725.50037,-0.00215,725.51178,-0.00143,725.51178,-0.0019,725.50275,0.00981,725.50275,0.00915,725.50037,4.06E-04,725.50037,-5.53E-04,725.51178,7.92E-04,725.51178,-0.00187,725.50275,0.00874,725.50275,0.00902
725.00128,1.49E-04,725.00128,-0.00215,725.01251,-0.00143,725.01251,-0.0019,725.00378,0.00974,725.00378,0.01002,725.00128,0.0012,725.00128,-4.74E-04,725.01251,7.06E-05,725.01251,-0.00201,725.00378,0.01004,725.00378,0.01012
724.50201,8.34E-04,724.50201,-0.00222,724.51318,-0.00148,724.51318,-0.00196,724.5047,0.00981,724.5047,0.01012,724.50201,-1.08E-04,724.50201,-0.00104,724.51318,-0.00141,724.51318,-0.00118,724.5047,0.0101,724.5047,0.01006
724.00269,2.38E-04,724.00269,-0.00222,724.01367,-0.00148,724.01367,-0.00196,724.00562,0.01053,724.00562,0.01029,724.00269,8.03E-04,724.00269,-0.00108,724.01367,-0.00146,724.01367,-0.00184,724.00562,0.00868,724.00562,0.00893
723.5033,-1.90E-04,723.5033,-0.00222,723.5141,-0.00167,723.5141,-0.00187,723.50629,0.01031,723.50629,0.01029,723.5033,9.99E-04,723.5033,-0.00114,723.5141,-0.00165,723.5141,-0.00193,723.50629,0.00939,723.50629,0.00922
723.00385,-1.90E-04,723.00385,-0.00235,723.01453,-0.00167,723.01453,-0.00187,723.00696,0.01031,723.00696,0.01002,723.00385,1.16E-04,723.00385,-5.71E-04,723.01453,-3.99E-04,723.01453,-0.0012,723.00696,0.00981,723.00696,0.00917
722.50421,-1.90E-04,722.50421,-0.00235,722.51483,-0.00167,722.51483,-0.00159,722.50757,0.0105,722.50757,0.01029,722.50421,-9.24E-05,722.50421,-5.64E-04,722.51483,-0.00197,722.51483,-0.00129,722.50757,0.00919,722.50757,0.01009
722.00458,-8.38E-04,722.00458,-0.00191,722.01501,-0.00164,722.01501,-0.00159,722.00812,0.0105,722.00812,0.01018,722.00458,-4.07E-04,722.00458,-0.00161,722.01501,-0.00145,722.01501,-0.00157,722.00812,0.00982,722.00812,0.00888
721.50488,-8.38E-04,721.50488,-0.00191,721.51508,-0.00164,721.51508,-0.00169,721.50854,0.01031,721.50854,0.01018,721.50488,9.04E-04,721.50488,-9.28E-04,721.51508,-3.72E-04,721.51508,-0.00147,721.50854,0.00936,721.50854,0.00937
721.005,-8.38E-04,721.005,-0.00223,721.01514,-0.00147,721.01514,-0.00169,721.00885,0.0105,721.00885,0.00996,721.005,-5.99E-04,721.005,-6.19E-04,721.01514,-0.00162,721.01514,-0.00185,721.00885,0.00962,721.00885,0.00907
720.50513,2.34E-04,720.50513,-0.00191,720.51514,-3.78E-04,720.51514,-0.00169,720.50909,0.0105,720.50909,0.01018,720.50513,9.04E-04,720.50513,-3.72E-04,720.51514,0.00174,720.51514,-0.00167,720.50909,0.00898,720.50909,0.00929
720.00507,2.34E-04,720.00507,-0.00142,720.01495,-1.69E-04,720.01495,-0.00187,720.00934,0.01071,720.00934,0.00997,720.00507,1.14E-04,720.00507,-0.00109,720.01495,0.00229,720.01495,-5.08E-04,720.00934,0.01062,720.00934,0.00886
719.50507,3.90E-04,719.50507,-0.00223,719.51471,-1.69E-04,719.51471,-0.00215,719.5094,0.01071,719.5094,0.00997,719.50507,1.89E-04,719.50507,-6.92E-04,719.51471,0.00106,719.51471,-0.00136,719.5094,0.00955,719.5094,0.00914
719.00494,2.34E-04,719.00494,-0.00223,719.0144,-9.36E-04,719.0144,-0.00215,719.0094,0.01113,719.0094,0.00997,719.00494,4.96E-04,719.00494,-4.74E-04,719.0144,-1.66E-04,719.0144,-0.00212,719.0094,0.01001,719.0094,0.00889
718.5047,3.90E-04,718.5047,-0.00161,718.51398,-0.00103,718.51398,-0.00215,718.50928,0.01113,718.50928,0.01026,718.5047,5.72E-04,718.5047,-0.00128,718.51398,-9.23E-04,718.51398,-0.00231,718.50928,0.00992,718.50928,0.00974
718.00433,2.03E-04,718.00433,-0.00161,718.01355,-0.00108,718.01355,-0.00235,718.00916,0.01115,718.00916,0.01078,718.00433,9.10E-05,718.00433,-7.82E-04,718.01355,-0.00121,718.01355,-0.00192,718.00916,0.00994,718.00916,0.00986
717.50397,2.03E-04,717.50397,-0.00166,717.51294,-0.00123,717.51294,-0.00235,717.50891,0.01113,717.50891,0.01078,717.50397,7.01E-04,717.50397,-1.18E-04,717.51294,-0.00102,717.51294,-0.00156,717.50891,0.00994,717.50891,0.00961
